Flight Number,Type,Status,Departure IATA Code,Departure ICAO Code,Scheduled Time,Actual Time,Arrival IATA Code,Arrival ICAO Code,Arrival Estimated Time,Days,Month,Year,Hour,Temperature (°F)Max,Temperature (°F)avg,Temperature (°F)Min,Dew Point (°F)Max,Dew Point (°F)avg,Dew Point (°F)Min,Humidity (%)Max,Humidity (%)avg,Humidity (%)Min,Wind Speed (mph)Max,Wind Speed (mph)avg,Wind Speed (mph)Min,Pressure (in)Max,Pressure (in)avg,Pressure (in)Min,departure_delay
607,departure,active,khi,opkc,2023-09-22 02:45:00,2023-09-22 02:51:00,dxb,omdb,2023-09-22 03:25:00,22,Sep,2023,2,0.47647985005228427,0.4781952231600513,0.7938695252230734,1.2923769084807832,1.263246105180737,1.1707196418795751,0.5318557185810084,0.9640783953797002,0.8722402504261649,0.7035819758167232,-0.04403392540442321,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
330,departure,active,khi,opkc,2023-09-25 23:55:00,2023-09-26 00:03:00,dxb,omdb,2023-09-26 00:43:00,25,Sep,2023,23,0.02317641616849409,0.2637594849284548,0.45067223331776296,0.7739709705257892,0.9043082131214524,0.7122222556310961,0.5318557185810084,0.7968236720689844,0.8180283931867238,-0.17014727519750822,-0.12114402519097098,-0.34509181601573896,-0.457415267336379,0.0929270615571726,0.2941749463682184,0.0
607,departure,active,khi,opkc,2023-09-18 02:45:00,2023-09-18 02:55:00,dxb,omdb,2023-09-18 03:30:00,18,Sep,2023,2,-0.10633885065544596,0.1900471999113427,0.6794704279213033,0.7739709705257892,0.9710873558301573,0.9742207620587984,0.5318557185810084,1.0074407310528488,1.2517232511022525,0.5447221119959539,1.6266849033041126,3.0001859923000973,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
2111,departure,active,khi,opkc,2023-09-22 11:30:00,2023-09-22 11:43:00,dxb,omdb,2023-09-22 12:25:00,22,Sep,2023,11,0.47647985005228427,0.4781952231600513,0.7938695252230734,1.2923769084807832,1.263246105180737,1.1707196418795751,0.5318557185810084,0.9640783953797002,0.8722402504261649,0.7035819758167232,-0.04403392540442321,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
8192,departure,active,khi,opkc,2023-09-26 10:30:00,2023-09-26 10:48:00,doh,othh,2023-09-26 10:49:00,26,Sep,2023,10,0.3469645832283442,0.4178851717824152,0.5650713306195332,0.7739709705257892,0.8375290704127487,0.8432215088449472,0.5318557185810084,0.38797879286501324,0.167486106313431,-0.3290071390182776,-0.5838046239102579,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.30659842709948365,0.5139881253418497
536,departure,active,khi,opkc,2023-09-22 18:40:00,2023-09-22 19:07:00,skz,opsk,2023-09-22 20:08:00,22,Sep,2023,18,0.47647985005228427,0.4781952231600513,0.7938695252230734,1.2923769084807832,1.263246105180737,1.1707196418795751,0.5318557185810084,0.9640783953797002,0.8722402504261649,0.7035819758167232,-0.04403392540442321,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,1.5380387471520545
2107,departure,active,khi,opkc,2023-09-18 23:55:00,2023-09-19 00:28:00,dxb,omdb,2023-09-19 01:09:00,18,Sep,2023,23,-0.10633885065544596,0.1900471999113427,0.6794704279213033,0.7739709705257892,0.9710873558301573,0.9742207620587984,0.5318557185810084,1.0074407310528488,1.2517232511022525,0.5447221119959539,1.6266849033041126,3.0001859923000973,-0.457415267336379,-0.18081156938640752,0.2941749463682184,2.2207391616921908
342,departure,active,khi,opkc,2023-09-30 23:30:00,2023-09-30 23:58:00,bkk,vtbs,2023-10-01 06:34:00,30,Sep,2023,23,0.47647985005228427,0.4245862886021522,0.45067223331776296,0.5147680015482923,0.4785911783534652,0.5812230024172449,-0.24222398325346806,-0.1695369515040392,-0.26620875160209756,-0.3290071390182776,0.16159300735970425,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,1.6518221495754106
402,departure,active,khi,opkc,2023-09-19 12:00:00,,lhe,opla,,19,Sep,2023,12,-0.5596422845392361,-0.05789412241894185,0.3934726846668779,0.9467729498441205,1.0712560698932123,0.9742207620587984,1.305935420415485,1.9180497801889664,2.1733248241727505,0.38586224817518455,1.112617571393794,3.0001859923000973,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.0
6026,departure,active,khi,opkc,2023-09-20 10:30:00,2023-09-20 10:50:00,doh,othh,2023-09-20 10:51:00,20,Sep,2023,10,0.3469645832283442,0.5049996904390014,0.45067223331776296,1.119574929162452,1.1881195696334446,1.1052200152726497,0.8837101285057705,0.7720451945414706,0.8722402504261649,-0.5672969347494317,-0.5323978907192259,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.7415549301885619
7907,departure,active,khi,opkc,2023-09-26 04:00:00,2023-09-26 04:22:00,doh,othh,2023-09-26 04:27:00,26,Sep,2023,4,0.3469645832283442,0.4178851717824152,0.5650713306195332,0.7739709705257892,0.8375290704127487,0.8432215088449472,0.5318557185810084,0.38797879286501324,0.167486106313431,-0.3290071390182776,-0.5838046239102579,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.30659842709948365,0.969121735035274
308,departure,active,khi,opkc,2023-09-27 16:00:00,2023-09-27 16:20:00,isb,opis,2023-09-27 17:50:00,27,Sep,2023,16,0.47647985005228427,0.49829857361926433,0.45067223331776296,0.6875699808666236,0.6789286064795775,0.7122222556310961,0.109630426671294,-0.03944994448459363,-0.10357317988377435,-0.3290071390182776,-0.5581012573147419,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.7415549301885619
695,departure,active,khi,opkc,2023-09-28 05:55:00,2023-09-28 06:18:00,add,haab,2023-09-28 08:43:00,28,Sep,2023,5,0.6059951168762243,0.6725276109324367,0.5650713306195332,0.9467729498441205,0.9877821415073323,0.9742207620587984,0.5318557185810084,0.08444244315297349,0.22169796355287208,-0.8055867304805857,-0.8665416564609333,-0.34509181601573896,-0.457415267336379,0.0929270615571726,0.2941749463682184,1.08290513745863
672,departure,active,khi,opkc,2023-09-21 13:00:00,2023-09-21 13:08:00,isb,opis,2023-09-21 14:46:00,21,Sep,2023,13,0.47647985005228427,0.7060331950311238,0.7938695252230734,1.2923769084807832,1.3133304622122646,1.3017188950934264,0.5318557185810084,0.5614281355576071,0.7096046787078417,-0.5672969347494317,-0.7380248234833535,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
543,departure,active,khi,opkc,2023-09-21 10:40:00,2023-09-21 11:23:00,shj,omsj,2023-09-21 12:04:00,21,Sep,2023,10,0.47647985005228427,0.7060331950311238,0.7938695252230734,1.2923769084807832,1.3133304622122646,1.3017188950934264,0.5318557185810084,0.5614281355576071,0.7096046787078417,-0.5672969347494317,-0.7380248234833535,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,3.358573185925752
549,departure,active,khi,opkc,2023-09-26 02:40:00,2023-09-26 03:02:00,shj,omsj,2023-09-26 03:42:00,26,Sep,2023,2,0.3469645832283442,0.4178851717824152,0.5650713306195332,0.7739709705257892,0.8375290704127487,0.8432215088449472,0.5318557185810084,0.38797879286501324,0.167486106313431,-0.3290071390182776,-0.5838046239102579,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.30659842709948365,0.969121735035274
304,departure,active,khi,opkc,2023-09-24 15:00:00,2023-09-24 15:22:00,lhe,opla,2023-09-24 16:46:00,24,Sep,2023,15,0.02317641616849409,0.1900471999113427,0.45067223331776296,0.7739709705257892,0.9543925701529811,0.8432215088449472,0.8837101285057705,1.0074407310528488,1.2517232511022525,-0.17014727519750822,-0.06973729199993906,-0.34509181601573896,-0.457415267336379,0.0929270615571726,0.2941749463682184,0.969121735035274
7545,departure,active,khi,opkc,2023-09-29 16:35:00,2023-09-29 16:53:00,dxb,omdb,2023-09-29 17:37:00,29,Sep,2023,16,0.6059951168762243,0.5385052745376885,0.5650713306195332,0.7739709705257892,0.9043082131214524,0.8432215088449472,0.109630426671294,0.2207240695542975,-0.10357317988377435,-0.17014727519750822,-0.4038810577416464,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.5139881253418497
672,departure,active,khi,opkc,2023-09-27 13:00:00,2023-09-27 13:45:00,isb,opis,2023-09-27 15:22:00,27,Sep,2023,13,0.47647985005228427,0.49829857361926433,0.45067223331776296,0.6875699808666236,0.6789286064795775,0.7122222556310961,0.109630426671294,-0.03944994448459363,-0.10357317988377435,-0.3290071390182776,-0.5581012573147419,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,3.586139990772464
334,departure,active,khi,opkc,2023-09-25 11:30:00,2023-09-25 11:45:00,dxb,omdb,2023-09-25 12:29:00,25,Sep,2023,11,0.02317641616849409,0.2637594849284548,0.45067223331776296,0.7739709705257892,0.9043082131214524,0.7122222556310961,0.5318557185810084,0.7968236720689844,0.8180283931867238,-0.17014727519750822,-0.12114402519097098,-0.34509181601573896,-0.457415267336379,0.0929270615571726,0.2941749463682184,0.17263791807178142
753,departure,active,khi,opkc,2023-09-16 20:55:00,2023-09-16 20:54:00,bah,obbi,2023-09-16 21:10:00,16,Sep,2023,20,0.47647985005228427,0.6055164427350626,0.7938695252230734,1.2923769084807832,1.2799408908579122,1.1707196418795751,0.5318557185810084,0.7224882394864439,0.8722402504261649,-0.2495772071078929,0.11018627416867233,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
709,departure,active,khi,opkc,2023-09-17 13:40:00,,ruh,oerk,,17,Sep,2023,13,0.2822069498163742,0.3843795876837281,0.6794704279213033,1.2923769084807832,1.2298565338263845,1.1052200152726497,0.8837101285057705,1.1313331186904159,1.2517232511022525,1.49788129492057,0.7270670724610548,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
300,departure,active,khi,opkc,2023-09-24 07:00:00,2023-09-24 07:32:00,isb,opis,2023-09-24 09:09:00,24,Sep,2023,7,0.02317641616849409,0.1900471999113427,0.45067223331776296,0.7739709705257892,0.9543925701529811,0.8432215088449472,0.8837101285057705,1.0074407310528488,1.2517232511022525,-0.17014727519750822,-0.06973729199993906,-0.34509181601573896,-0.457415267336379,0.0929270615571726,0.2941749463682184,2.106955759268835
865,departure,active,khi,opkc,2023-09-17 15:40:00,2023-09-17 16:01:00,pew,opps,2023-09-17 17:35:00,17,Sep,2023,15,0.2822069498163742,0.3843795876837281,0.6794704279213033,1.2923769084807832,1.2298565338263845,1.1052200152726497,0.8837101285057705,1.1313331186904159,1.2517232511022525,1.49788129492057,0.7270670724610548,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.8553383326119179
6026,departure,active,khi,opkc,2023-09-17 10:30:00,2023-09-17 10:37:00,doh,othh,2023-09-17 10:40:00,17,Sep,2023,10,0.2822069498163742,0.3843795876837281,0.6794704279213033,1.2923769084807832,1.2298565338263845,1.1052200152726497,0.8837101285057705,1.1313331186904159,1.2517232511022525,1.49788129492057,0.7270670724610548,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
213,departure,active,khi,opkc,2023-09-30 16:40:00,,dxb,omdb,,30,Sep,2023,16,0.47647985005228427,0.4245862886021522,0.45067223331776296,0.5147680015482923,0.4785911783534652,0.5812230024172449,-0.24222398325346806,-0.1695369515040392,-0.26620875160209756,-0.3290071390182776,0.16159300735970425,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.0
536,departure,active,khi,opkc,2023-09-19 18:40:00,2023-09-19 19:10:00,skz,opsk,2023-09-19 20:10:00,19,Sep,2023,18,-0.5596422845392361,-0.05789412241894185,0.3934726846668779,0.9467729498441205,1.0712560698932123,0.9742207620587984,1.305935420415485,1.9180497801889664,2.1733248241727505,0.38586224817518455,1.112617571393794,3.0001859923000973,-0.01737020002542934,0.0929270615571726,0.2941749463682184,1.8793889544221227
125,departure,cancelled,khi,opkc,2023-09-28 19:00:00,,isb,opis,,28,Sep,2023,19,0.6059951168762243,0.6725276109324367,0.5650713306195332,0.9467729498441205,0.9877821415073323,0.9742207620587984,0.5318557185810084,0.08444244315297349,0.22169796355287208,-0.8055867304805857,-0.8665416564609333,-0.34509181601573896,-0.457415267336379,0.0929270615571726,0.2941749463682184,0.0
508,departure,active,khi,opkc,2023-09-22 03:45:00,,kwi,okkk,,22,Sep,2023,3,0.47647985005228427,0.4781952231600513,0.7938695252230734,1.2923769084807832,1.263246105180737,1.1707196418795751,0.5318557185810084,0.9640783953797002,0.8722402504261649,0.7035819758167232,-0.04403392540442321,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
145,departure,active,khi,opkc,2023-09-17 19:00:00,2023-09-17 17:09:00,lhe,opla,,17,Sep,2023,19,0.2822069498163742,0.3843795876837281,0.6794704279213033,1.2923769084807832,1.2298565338263845,1.1052200152726497,0.8837101285057705,1.1313331186904159,1.2517232511022525,1.49788129492057,0.7270670724610548,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
842,departure,active,khi,opkc,2023-09-17 12:45:00,2023-09-17 12:54:00,lhe,opla,2023-09-17 14:21:00,17,Sep,2023,12,0.2822069498163742,0.3843795876837281,0.6794704279213033,1.2923769084807832,1.2298565338263845,1.1052200152726497,0.8837101285057705,1.1313331186904159,1.2517232511022525,1.49788129492057,0.7270670724610548,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
368,departure,active,khi,opkc,2023-09-19 13:00:00,,isb,opis,,19,Sep,2023,13,-0.5596422845392361,-0.05789412241894185,0.3934726846668779,0.9467729498441205,1.0712560698932123,0.9742207620587984,1.305935420415485,1.9180497801889664,2.1733248241727505,0.38586224817518455,1.112617571393794,3.0001859923000973,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.0
2109,departure,active,khi,opkc,2023-09-25 04:50:00,2023-09-25 05:09:00,dxb,omdb,2023-09-25 05:57:00,25,Sep,2023,4,0.02317641616849409,0.2637594849284548,0.45067223331776296,0.7739709705257892,0.9043082131214524,0.7122222556310961,0.5318557185810084,0.7968236720689844,0.8180283931867238,-0.17014727519750822,-0.12114402519097098,-0.34509181601573896,-0.457415267336379,0.0929270615571726,0.2941749463682184,0.6277715277652057
6024,departure,active,khi,opkc,2023-09-22 04:00:00,2023-09-22 04:20:00,doh,othh,2023-09-22 04:23:00,22,Sep,2023,4,0.47647985005228427,0.4781952231600513,0.7938695252230734,1.2923769084807832,1.263246105180737,1.1707196418795751,0.5318557185810084,0.9640783953797002,0.8722402504261649,0.7035819758167232,-0.04403392540442321,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.7415549301885619
110,departure,active,khi,opkc,2023-09-27 18:10:00,2023-09-27 18:25:00,dxb,omdb,2023-09-27 19:08:00,27,Sep,2023,18,0.47647985005228427,0.49829857361926433,0.45067223331776296,0.6875699808666236,0.6789286064795775,0.7122222556310961,0.109630426671294,-0.03944994448459363,-0.10357317988377435,-0.3290071390182776,-0.5581012573147419,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.17263791807178142
670,departure,active,khi,opkc,2023-09-18 07:05:00,2023-09-18 07:14:00,isb,opis,2023-09-18 08:52:00,18,Sep,2023,7,-0.10633885065544596,0.1900471999113427,0.6794704279213033,0.7739709705257892,0.9710873558301573,0.9742207620587984,0.5318557185810084,1.0074407310528488,1.2517232511022525,0.5447221119959539,1.6266849033041126,3.0001859923000973,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
330,departure,active,khi,opkc,2023-09-29 23:55:00,,dxb,omdb,,29,Sep,2023,23,0.6059951168762243,0.5385052745376885,0.5650713306195332,0.7739709705257892,0.9043082131214524,0.8432215088449472,0.109630426671294,0.2207240695542975,-0.10357317988377435,-0.17014727519750822,-0.4038810577416464,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.0
121,departure,cancelled,khi,opkc,2023-09-18 07:00:00,,isb,opis,,18,Sep,2023,7,-0.10633885065544596,0.1900471999113427,0.6794704279213033,0.7739709705257892,0.9710873558301573,0.9742207620587984,0.5318557185810084,1.0074407310528488,1.2517232511022525,0.5447221119959539,1.6266849033041126,3.0001859923000973,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
524,departure,unknown,khi,opkc,2023-09-23 19:00:00,,lhe,opla,,23,Sep,2023,19,-0.10633885065544596,0.08282933079554443,0.3934726846668779,1.7243818567766114,0.9877821415073323,0.9742207620587984,1.305935420415485,1.1932793125091996,-2.326259326700858,1.49788129492057,0.8298805388431187,-0.34509181601573896,-0.01737020002542934,-1.5495047241042887,-3.2962109849673857,0.0
402,departure,active,khi,opkc,2023-09-20 12:00:00,2023-09-20 12:32:00,lhe,opla,2023-09-20 13:59:00,20,Sep,2023,12,0.3469645832283442,0.5049996904390014,0.45067223331776296,1.119574929162452,1.1881195696334446,1.1052200152726497,0.8837101285057705,0.7720451945414706,0.8722402504261649,-0.5672969347494317,-0.5323978907192259,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,2.106955759268835
9030,departure,active,khi,opkc,2023-09-18 06:55:00,2023-09-18 07:05:00,cmb,vcbi,2023-09-18 10:43:00,18,Sep,2023,6,-0.10633885065544596,0.1900471999113427,0.6794704279213033,0.7739709705257892,0.9710873558301573,0.9742207620587984,0.5318557185810084,1.0074407310528488,1.2517232511022525,0.5447221119959539,1.6266849033041126,3.0001859923000973,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
308,departure,active,khi,opkc,2023-09-28 16:00:00,2023-09-28 16:34:00,isb,opis,2023-09-28 18:05:00,28,Sep,2023,16,0.6059951168762243,0.6725276109324367,0.5650713306195332,0.9467729498441205,0.9877821415073323,0.9742207620587984,0.5318557185810084,0.08444244315297349,0.22169796355287208,-0.8055867304805857,-0.8665416564609333,-0.34509181601573896,-0.457415267336379,0.0929270615571726,0.2941749463682184,2.334522564115547
714,departure,active,khi,opkc,2023-09-23 02:00:00,,jed,oejn,,23,Sep,2023,2,-0.10633885065544596,0.08282933079554443,0.3934726846668779,1.7243818567766114,0.9877821415073323,0.9742207620587984,1.305935420415485,1.1932793125091996,-2.326259326700858,1.49788129492057,0.8298805388431187,-0.34509181601573896,-0.01737020002542934,-1.5495047241042887,-3.2962109849673857,0.0
143,departure,cancelled,khi,opkc,2023-09-18 13:30:00,,lhe,opla,,18,Sep,2023,13,-0.10633885065544596,0.1900471999113427,0.6794704279213033,0.7739709705257892,0.9710873558301573,0.9742207620587984,0.5318557185810084,1.0074407310528488,1.2517232511022525,0.5447221119959539,1.6266849033041126,3.0001859923000973,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
695,departure,active,khi,opkc,2023-09-19 05:55:00,2023-09-19 06:19:00,add,haab,2023-09-19 08:41:00,19,Sep,2023,5,-0.5596422845392361,-0.05789412241894185,0.3934726846668779,0.9467729498441205,1.0712560698932123,0.9742207620587984,1.305935420415485,1.9180497801889664,2.1733248241727505,0.38586224817518455,1.112617571393794,3.0001859923000973,-0.01737020002542934,0.0929270615571726,0.2941749463682184,1.1966885398819862
811,departure,active,khi,opkc,2023-09-21 10:25:00,,jed,oejn,,21,Sep,2023,10,0.47647985005228427,0.7060331950311238,0.7938695252230734,1.2923769084807832,1.3133304622122646,1.3017188950934264,0.5318557185810084,0.5614281355576071,0.7096046787078417,-0.5672969347494317,-0.7380248234833535,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
370,departure,active,khi,opkc,2023-09-21 20:00:00,2023-09-21 20:22:00,isb,opis,2023-09-21 21:53:00,21,Sep,2023,20,0.47647985005228427,0.7060331950311238,0.7938695252230734,1.2923769084807832,1.3133304622122646,1.3017188950934264,0.5318557185810084,0.5614281355576071,0.7096046787078417,-0.5672969347494317,-0.7380248234833535,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.969121735035274
5160,departure,active,khi,opkc,2023-09-21 11:15:00,2023-09-21 11:51:00,mct,ooms,2023-09-21 12:08:00,21,Sep,2023,11,0.47647985005228427,0.7060331950311238,0.7938695252230734,1.2923769084807832,1.3133304622122646,1.3017188950934264,0.5318557185810084,0.5614281355576071,0.7096046787078417,-0.5672969347494317,-0.7380248234833535,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,2.5620893689622593
3920,departure,active,khi,opkc,2023-09-20 05:35:00,2023-09-20 05:40:00,auh,omaa,2023-09-20 06:25:00,20,Sep,2023,5,0.3469645832283442,0.5049996904390014,0.45067223331776296,1.119574929162452,1.1881195696334446,1.1052200152726497,0.8837101285057705,0.7720451945414706,0.8722402504261649,-0.5672969347494317,-0.5323978907192259,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.0
213,departure,active,khi,opkc,2023-09-28 15:40:00,,dxb,omdb,,28,Sep,2023,15,0.6059951168762243,0.6725276109324367,0.5650713306195332,0.9467729498441205,0.9877821415073323,0.9742207620587984,0.5318557185810084,0.08444244315297349,0.22169796355287208,-0.8055867304805857,-0.8665416564609333,-0.34509181601573896,-0.457415267336379,0.0929270615571726,0.2941749463682184,0.0
709,departure,active,khi,opkc,2023-09-25 13:30:00,2023-09-25 13:44:00,ruh,oerk,2023-09-25 14:29:00,25,Sep,2023,13,0.02317641616849409,0.2637594849284548,0.45067223331776296,0.7739709705257892,0.9043082131214524,0.7122222556310961,0.5318557185810084,0.7968236720689844,0.8180283931867238,-0.17014727519750822,-0.12114402519097098,-0.34509181601573896,-0.457415267336379,0.0929270615571726,0.2941749463682184,0.058854515648425317
184,departure,active,khi,opkc,2023-09-19 17:50:00,2023-09-19 18:06:00,cmb,vcbi,2023-09-19 21:49:00,19,Sep,2023,17,-0.5596422845392361,-0.05789412241894185,0.3934726846668779,0.9467729498441205,1.0712560698932123,0.9742207620587984,1.305935420415485,1.9180497801889664,2.1733248241727505,0.38586224817518455,1.112617571393794,3.0001859923000973,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.28642132049513747
611,departure,active,khi,opkc,2023-09-19 10:30:00,2023-09-19 10:49:00,doh,othh,2023-09-19 10:51:00,19,Sep,2023,10,-0.5596422845392361,-0.05789412241894185,0.3934726846668779,0.9467729498441205,1.0712560698932123,0.9742207620587984,1.305935420415485,1.9180497801889664,2.1733248241727505,0.38586224817518455,1.112617571393794,3.0001859923000973,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.6277715277652057
6098,departure,active,khi,opkc,2023-09-22 10:30:00,,doh,othh,,22,Sep,2023,10,0.47647985005228427,0.4781952231600513,0.7938695252230734,1.2923769084807832,1.263246105180737,1.1707196418795751,0.5318557185810084,0.9640783953797002,0.8722402504261649,0.7035819758167232,-0.04403392540442321,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
502,departure,active,khi,opkc,2023-09-21 12:00:00,,isb,opis,,21,Sep,2023,12,0.47647985005228427,0.7060331950311238,0.7938695252230734,1.2923769084807832,1.3133304622122646,1.3017188950934264,0.5318557185810084,0.5614281355576071,0.7096046787078417,-0.5672969347494317,-0.7380248234833535,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
342,departure,active,khi,opkc,2023-09-29 23:30:00,2023-09-29 23:32:00,bkk,vtbs,2023-09-30 06:04:00,29,Sep,2023,23,0.6059951168762243,0.5385052745376885,0.5650713306195332,0.7739709705257892,0.9043082131214524,0.8432215088449472,0.109630426671294,0.2207240695542975,-0.10357317988377435,-0.17014727519750822,-0.4038810577416464,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.0
611,departure,active,khi,opkc,2023-09-27 10:30:00,2023-09-27 10:45:00,doh,othh,2023-09-27 10:49:00,27,Sep,2023,10,0.47647985005228427,0.49829857361926433,0.45067223331776296,0.6875699808666236,0.6789286064795775,0.7122222556310961,0.109630426671294,-0.03944994448459363,-0.10357317988377435,-0.3290071390182776,-0.5581012573147419,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.17263791807178142
846,departure,active,khi,opkc,2023-09-18 18:15:00,2023-09-18 18:21:00,lhe,opla,2023-09-18 19:47:00,18,Sep,2023,18,-0.10633885065544596,0.1900471999113427,0.6794704279213033,0.7739709705257892,0.9710873558301573,0.9742207620587984,0.5318557185810084,1.0074407310528488,1.2517232511022525,0.5447221119959539,1.6266849033041126,3.0001859923000973,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
8192,departure,active,khi,opkc,2023-09-18 10:30:00,2023-09-18 10:31:00,doh,othh,2023-09-18 10:36:00,18,Sep,2023,10,-0.10633885065544596,0.1900471999113427,0.6794704279213033,0.7739709705257892,0.9710873558301573,0.9742207620587984,0.5318557185810084,1.0074407310528488,1.2517232511022525,0.5447221119959539,1.6266849033041126,3.0001859923000973,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
672,departure,active,khi,opkc,2023-09-22 13:00:00,2023-09-22 13:15:00,isb,opis,2023-09-22 14:48:00,22,Sep,2023,13,0.47647985005228427,0.4781952231600513,0.7938695252230734,1.2923769084807832,1.263246105180737,1.1707196418795751,0.5318557185810084,0.9640783953797002,0.8722402504261649,0.7035819758167232,-0.04403392540442321,-0.34509181601573896,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.17263791807178142
334,departure,cancelled,khi,opkc,2023-09-29 12:30:00,,njf,orni,,29,Sep,2023,12,0.6059951168762243,0.5385052745376885,0.5650713306195332,0.7739709705257892,0.9043082131214524,0.8432215088449472,0.109630426671294,0.2207240695542975,-0.10357317988377435,-0.17014727519750822,-0.4038810577416464,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.0
6175,departure,active,khi,opkc,2023-10-01 04:00:00,2023-10-01 04:08:00,doh,othh,2023-10-01 04:14:00,1,Oct,2023,4,0.47647985005228427,0.3843795876837281,0.3934726846668779,-0.0036379364067015696,0.06956892926265365,-0.00827363704508548,-0.5940783931782301,-0.6651065020543077,-0.6999036095176261,-0.5672969347494317,-0.943651756247481,-0.34509181601573896,-0.457415267336379,0.0929270615571726,0.2941749463682184,0.0
603,departure,active,khi,opkc,2023-09-18 22:40:00,2023-09-18 22:47:00,dxb,omdb,2023-09-18 23:24:00,18,Sep,2023,22,-0.10633885065544596,0.1900471999113427,0.6794704279213033,0.7739709705257892,0.9710873558301573,0.9742207620587984,0.5318557185810084,1.0074407310528488,1.2517232511022525,0.5447221119959539,1.6266849033041126,3.0001859923000973,-0.457415267336379,-0.18081156938640752,0.2941749463682184,0.0
536,departure,active,khi,opkc,2023-09-27 20:00:00,2023-09-27 20:06:00,skz,opsk,2023-09-27 21:06:00,27,Sep,2023,20,0.47647985005228427,0.49829857361926433,0.45067223331776296,0.6875699808666236,0.6789286064795775,0.7122222556310961,0.109630426671294,-0.03944994448459363,-0.10357317988377435,-0.3290071390182776,-0.5581012573147419,-0.34509181601573896,-0.01737020002542934,0.0929270615571726,0.2941749463682184,0.0
241,departure,active,khi,opkc,2023-09-25 22:40:00,,dmm,oedf,,25,Sep,2023,22,0.02317641616849409,0.2637594849284548,0.45067223331776296,0.7739709705257892,0.9043082131214524,0.7122222556310961,0.5318557185810084,0.7968236720689844,0.8180283931867238,-0.17014727519750822,-0.12114402519097098,-0.34509181601573896,-0.457415267336379,0.0929270615571726,0.2941749463682184,0.0
